upstox_ikey
BSE_EQ|IN0020180389
BSE_EQ|IN0020180454
BSE_EQ|IN0020180462
BSE_EQ|IN0020180561
BSE_EQ|IN0020190024
BSE_EQ|IN0020190032
BSE_EQ|IN0020190040
BSE_EQ|IN0020190057
BSE_EQ|IN0020190065
BSE_EQ|IN0020190073
BSE_EQ|IN0020190081
BSE_EQ|IN0020190107
BSE_EQ|IN0020190115
BSE_EQ|IN0020190362
BSE_EQ|IN0020190370
BSE_EQ|IN0020190388
BSE_EQ|IN0020190461
BSE_EQ|IN0020190537
BSE_EQ|IN0020190545
BSE_EQ|IN0020190552
BSE_EQ|IN002019X128
BSE_EQ|IN0020200039
BSE_EQ|IN0020200054
BSE_EQ|IN0020200062
BSE_EQ|IN0020200070
BSE_EQ|IN0020200088
BSE_EQ|IN0020200096
BSE_EQ|IN0020200104
BSE_EQ|IN0020200120
BSE_EQ|IN0020200146
BSE_EQ|IN0020200161
BSE_EQ|IN0020200187
BSE_EQ|IN0020200195
BSE_EQ|IN0020200203
BSE_EQ|IN0020200252
BSE_EQ|IN0020200286
BSE_EQ|IN0020200377
BSE_EQ|IN0020200385
BSE_EQ|IN0020200393
BSE_EQ|IN0020200401
BSE_EQ|IN0020200427
BSE_EQ|IN0020210020
BSE_EQ|IN0020210053
BSE_EQ|IN0020210061
BSE_EQ|IN0020210087
BSE_EQ|IN0020210111
BSE_EQ|IN0020210129
BSE_EQ|IN0020210145
BSE_EQ|IN0020210152
BSE_EQ|IN0020210178
BSE_EQ|IN0020210186
BSE_EQ|IN0020210194
BSE_EQ|IN0020210202
BSE_EQ|IN0020210228
BSE_EQ|IN0020210236
BSE_EQ|IN0020210244
BSE_EQ|IN0020210319
BSE_EQ|IN0020220011
BSE_EQ|IN0020220029
BSE_EQ|IN0020220037
BSE_EQ|IN0020220045
BSE_EQ|IN0020220060
BSE_EQ|IN0020220078
BSE_EQ|IN0020220086
BSE_EQ|IN0020220094
BSE_EQ|IN0020220102
BSE_EQ|IN0020220110
BSE_EQ|IN0020220151
BSE_EQ|IN0020220169
BSE_EQ|IN0020230010
BSE_EQ|IN0020230044
BSE_EQ|IN0020230051
BSE_EQ|IN0020230069
BSE_EQ|IN0020230077
BSE_EQ|IN0020230085
BSE_EQ|IN0020230093
BSE_EQ|IN0020230119
BSE_EQ|IN0020230127
BSE_EQ|IN0020230168
BSE_EQ|IN0020230176
BSE_EQ|IN0020230184
BSE_EQ|IN0020240019
BSE_EQ|IN0020240027
BSE_EQ|IN0020240035
BSE_EQ|IN0020240118
BSE_EQ|IN0020240142
BSE_EQ|IN0020250018
BSE_EQ|IN0020250075
BSE_EQ|IN0020250117
BSE_EQ|IN002025X448
BSE_EQ|IN002025X455
BSE_EQ|IN002025X463
BSE_EQ|IN002025X471
BSE_EQ|IN002025X489
BSE_EQ|IN002025X497
BSE_EQ|IN002025X505
BSE_EQ|IN002025X513
BSE_EQ|IN002025Y321
BSE_EQ|IN002025Y339
BSE_EQ|IN002025Y347
BSE_EQ|IN002025Y354
BSE_EQ|IN002025Y362
BSE_EQ|IN002025Y370
BSE_EQ|IN002025Y388
BSE_EQ|IN002025Y396
BSE_EQ|IN002025Y404
BSE_EQ|IN002025Y412
BSE_EQ|IN002025Y420
BSE_EQ|IN002025Y438
BSE_EQ|IN002025Y446
BSE_EQ|IN002025Y453
BSE_EQ|IN002025Y461
BSE_EQ|IN002025Y479
BSE_EQ|IN002025Y487
BSE_EQ|IN002025Y495
BSE_EQ|IN002025Y503
BSE_EQ|IN002025Y511
BSE_EQ|IN002025Z062
BSE_EQ|IN002025Z070
BSE_EQ|IN002025Z088
BSE_EQ|IN002025Z096
BSE_EQ|IN002025Z104
BSE_EQ|IN002025Z112
BSE_EQ|IN002025Z120
BSE_EQ|IN002025Z138
BSE_EQ|IN002025Z146
BSE_EQ|IN002025Z153
BSE_EQ|IN002025Z161
BSE_EQ|IN002025Z179
BSE_EQ|IN002025Z187
BSE_EQ|IN002025Z195
BSE_EQ|IN002025Z203
BSE_EQ|IN002025Z211
BSE_EQ|IN002025Z229
BSE_EQ|IN002025Z237
BSE_EQ|IN002025Z245
BSE_EQ|IN002025Z252
BSE_EQ|IN002025Z260
BSE_EQ|IN002025Z278
BSE_EQ|IN002025Z286
BSE_EQ|IN002025Z294
BSE_EQ|IN002025Z302
BSE_EQ|IN002025Z310
BSE_EQ|IN002025Z328
BSE_EQ|IN002025Z336
BSE_EQ|IN002025Z344
BSE_EQ|IN002025Z351
BSE_EQ|IN002025Z369
BSE_EQ|IN002025Z377
BSE_EQ|IN002025Z385
BSE_EQ|IN002025Z393
BSE_EQ|IN002025Z401
BSE_EQ|IN002025Z419
BSE_EQ|IN002025Z427
BSE_EQ|IN002025Z435
BSE_EQ|IN002025Z443
BSE_EQ|IN002025Z450
BSE_EQ|IN002025Z468
BSE_EQ|IN002025Z476
BSE_EQ|IN002025Z484
BSE_EQ|IN002025Z492
BSE_EQ|IN002025Z500
BSE_EQ|IN002025Z518
BSE_EQ|IN002026X016
BSE_EQ|IN002026X024
BSE_EQ|IN002026X032
BSE_EQ|IN002026Y014
BSE_EQ|IN002026Y022
BSE_EQ|IN002026Y030
BSE_EQ|IN002026Z011
BSE_EQ|IN002026Z029
BSE_EQ|IN002026Z037
BSE_EQ|IN1020170107
BSE_EQ|IN1020200235
BSE_EQ|IN1020210176
BSE_EQ|IN1020210192
BSE_EQ|IN1020210200
BSE_EQ|IN1020210226
BSE_EQ|IN1020210267
BSE_EQ|IN1020210275
BSE_EQ|IN1020210317
BSE_EQ|IN1020210325
BSE_EQ|IN1020210341
BSE_EQ|IN1020210366
BSE_EQ|IN1020210374
BSE_EQ|IN1020210390
BSE_EQ|IN1020210416
BSE_EQ|IN1020210549
BSE_EQ|IN1020210556
BSE_EQ|IN1020220027
BSE_EQ|IN1020220035
BSE_EQ|IN1020220068
BSE_EQ|IN1020220076
BSE_EQ|IN1020220084
BSE_EQ|IN1020220092
BSE_EQ|IN1020220118
BSE_EQ|IN1020220134
BSE_EQ|IN1020220167
BSE_EQ|IN1020220175
BSE_EQ|IN1020220191
BSE_EQ|IN1020220209
BSE_EQ|IN1020220225
BSE_EQ|IN1020220290
BSE_EQ|IN1020220365
BSE_EQ|IN1020220381
BSE_EQ|IN1020220431
BSE_EQ|IN1020220472
BSE_EQ|IN1020220480
BSE_EQ|IN1020230034
BSE_EQ|IN1020230067
BSE_EQ|IN1020230471
BSE_EQ|IN1020240066
BSE_EQ|IN1020240090
BSE_EQ|IN1020240173
BSE_EQ|IN1020240363
BSE_EQ|IN1020240405
BSE_EQ|IN1020240454
BSE_EQ|IN1020240512
BSE_EQ|IN1020250321
BSE_EQ|IN1020250420
BSE_EQ|IN1020250495
BSE_EQ|IN1020260056
BSE_EQ|IN1420230204
BSE_EQ|IN1520160038
BSE_EQ|IN1520160046
BSE_EQ|IN1520160087
BSE_EQ|IN1520160202
BSE_EQ|IN1520170136
BSE_EQ|IN1520170151
BSE_EQ|IN1520170169
BSE_EQ|IN1520170185
BSE_EQ|IN1520170219
BSE_EQ|IN1520170227
BSE_EQ|IN1520180028
BSE_EQ|IN1520180044
BSE_EQ|IN1520180119
BSE_EQ|IN1520180168
BSE_EQ|IN1520180176
BSE_EQ|IN1520180200
BSE_EQ|IN1520180234
BSE_EQ|IN1520180242
BSE_EQ|IN1520180259
BSE_EQ|IN1520180275
BSE_EQ|IN1520180283
BSE_EQ|IN1520180291
BSE_EQ|IN1520180309
BSE_EQ|IN1520180317
BSE_EQ|IN1520180325
BSE_EQ|IN1520180333
BSE_EQ|IN1520190019
BSE_EQ|IN1520190035
